ID_EMPRESA,accesos_2022,porcentaje,porcentaje_cumulativo
COMPUSOLUCIONES Y TELECOMUNICACIONES C&H SAS,37,4.361879951396868e-06,0.9998525213021844
OK COMUNICACIONES SERVICIOS DE INGENIERIA Y REDES SAS,36,4.243991304061818e-06,0.9998567652934884
INTRANET COMUNICACIONES Y SERVICIOS SAS,36,4.243991304061818e-06,0.9998610092847925
CABLEMAS PUERTO RICO S.A.S.,36,4.243991304061818e-06,0.9998652532760965
POWERLINK TELECOMUNICACIONES S.A.S,33,3.890325362056667e-06,0.9998691436014586
EXPRES SISTEMAS COMUNICACIONES SAS,32,3.772436714721616e-06,0.9998729160381733
COMPAÑIA DE TECNOLOGIAS DE LA INFORMACION Y LA COMUNICACION S.A.S.,32,3.772436714721616e-06,0.999876688474888
INGETTEL LTDA,31,3.6545480673865654e-06,0.9998803430229554
NEWLINE NETWORK DE COLOMBIA S.A.S,30,3.536659420051515e-06,0.9998838796823755
ORBETEC SAS,29,3.4187707727164646e-06,0.9998872984531482
INVERSIONES Y COMUNICACIONES SATELITALES - INVERSAT S.A.S.,28,3.300882125381414e-06,0.9998905993352736
SOLINGWEB. NET S.A.S.,27,3.1829934780463633e-06,0.9998937823287516
ANTENA DE TELEVISION YUMBO S.A.S,27,3.1829934780463633e-06,0.9998969653222296
C & B TELECOMUNICACIONES SAS,27,3.1829934780463633e-06,0.9999001483157076
TICLINE S.A.S.,26,3.065104830711313e-06,0.9999032134205383
GLOBENET CABOS SUBMARINOS COLOMBIA S.A.S.,26,3.065104830711313e-06,0.9999062785253691
AUFI S.A.S,25,2.9472161833762625e-06,0.9999092257415524
INTER CONEXIONES R Y L S.A.S,24,2.829327536041212e-06,0.9999120550690884
RTC COMUNICACIONES S.A.S,24,2.829327536041212e-06,0.9999148843966245
MEGAHER S.A.S,24,2.829327536041212e-06,0.9999177137241605
REDECONES DE OCCIDENTE S.A.S.,23,2.7114388887061617e-06,0.9999204251630492
INGENIERIA ELECTRONICA COLOMBIANA S A S,21,2.4756615940360604e-06,0.9999229008246433
WINS SOLUCIONES SAS,20,2.35777294670101e-06,0.99992525859759
TELCOBRAS S.A.S.,20,2.35777294670101e-06,0.9999276163705366
AT£T GLOBAL NETWORK SERVICES COLOMBIA LTDA.,20,2.35777294670101e-06,0.9999299741434833
INFORMACION Y TECNOLOGIA S.A.,20,2.35777294670101e-06,0.9999323319164299
ANS COMUNICACIONES LTDA,19,2.2398842993659596e-06,0.9999345718007293
CABLETRONICS SAS,19,2.2398842993659596e-06,0.9999368116850287
HYH COMUNICACIONES S.A.S,18,2.121995652030909e-06,0.9999389336806808
GALANET TELECOMUNICACIONES S.A.S.,16,1.886218357360808e-06,0.9999408198990382
BITCOM ISP S.A.S,16,1.886218357360808e-06,0.9999427061173956
EASY NETWORK REDES Y TELECOMUNICACIONES SAS,15,1.7683297100257575e-06,0.9999444744471055
XPERTIC S.A.S.,15,1.7683297100257575e-06,0.9999462427768155
ASOCIACION COMUNITARIA ANTENA PARABOLICA BAJO TIGUI,15,1.7683297100257575e-06,0.9999480111065255
URBAN COMUNICACIONES S.A.S,15,1.7683297100257575e-06,0.9999497794362355
ANDITEL S.A.S,15,1.7683297100257575e-06,0.9999515477659455
RADIOCOMUNICACIONES HALCONES DE LA SABANA SOCIEDAD POR ACCIONES SIMPLIFICADA,15,1.7683297100257575e-06,0.9999533160956555
REALTIC SOLUTION S.A.S.,15,1.7683297100257575e-06,0.9999550844253655
TECNO REDES MULTISERVICIO S.A.S,14,1.650441062690707e-06,0.9999567348664282
S.A TELECOMUNICACIONES FINET S.A.S.,14,1.650441062690707e-06,0.9999583853074909
GLOBAL DE SERVICIOS COMPANY S.A.S,14,1.650441062690707e-06,0.9999600357485536
 GLOB@L SYSTEM WI FI,13,1.5325524153556564e-06,0.9999615683009689
ENLACES.NET.HUILA SAS,12,1.414663768020606e-06,0.999962982964737
GIG@RED TELECOMINICACIONES S.A.S,12,1.414663768020606e-06,0.999964397628505
NEXO TELECOMUNICACIONES S.A.S.,12,1.414663768020606e-06,0.999965812292273
JK. TELECOMUNICACIONES S.A.S ZOMAC,11,1.2967751206855554e-06,0.9999671090673937
RURAL NET COMUNICACIONES S.A.S,11,1.2967751206855554e-06,0.9999684058425145
VIVANET SAS,11,1.2967751206855554e-06,0.9999697026176352
TIVIT COLOMBIA TERCERIZACION DE PROCESOS SERVICIOS Y TECNOLOGIA S.A.S,11,1.2967751206855554e-06,0.9999709993927559
AMETRONIC COMUNICACIONES SAS,11,1.2967751206855554e-06,0.9999722961678766
TELECOMUNICACIONES TECNOPUNTO S.A.S. ZOMAC,11,1.2967751206855554e-06,0.9999735929429974
ISATEL TELECOMUNICACIONES S.A.S.,11,1.2967751206855554e-06,0.9999748897181181
CONSULTORIA Y CONEXIONES S.A.S.,10,1.178886473350505e-06,0.9999760686045914
BT COLOMBIA LTDA.,10,1.178886473350505e-06,0.9999772474910648
DAC INGENIERIAS Y CONSULTORIAS S.A.S,10,1.178886473350505e-06,0.9999784263775381
QME V SOLUCIONES TECNOLOGICAS SAS,10,1.178886473350505e-06,0.9999796052640114
CONEX-REDES S.A.S,9,1.0609978260154546e-06,0.9999806662618375
TECNOFUTURO 25 S.A.S,9,1.0609978260154546e-06,0.9999817272596635
WEBNEXG S.A.S,9,1.0609978260154546e-06,0.9999827882574895
PLUSNET SOLUCIONES TECNOLOGICAS S.A.S.,9,1.0609978260154546e-06,0.9999838492553156
INVERSIONES JALMAR S.A.S,9,1.0609978260154546e-06,0.9999849102531416
MY GLOBALMEK SOLUTIONS S.A.S,8,9.43109178680404e-07,0.9999858533623203
NOVARED T&S SAS,8,9.43109178680404e-07,0.9999867964714989
COMUNICACION Y TECNOLOGIA SAS,7,8.252205313453535e-07,0.9999876216920303
MV COMUNICACIONES DEL VALLE S.A.S,7,8.252205313453535e-07,0.9999884469125616
TIVIT COLOMBIA DC TERCERIZACION DE PROCESOS SERVICIOS Y TECNOLOGIA S.A.S,7,8.252205313453535e-07,0.999989272133093
 SERVICIOS DE COMUNICACIONES INTEGRALES S.A.S,7,8.252205313453535e-07,0.9999900973536243
"SISTEMAS, TELECOMUNICACIONES & SEGURIDAD S.A.S",6,7.07331884010303e-07,0.9999908046855084
CONECTATE COMUNICACIONES DEL PACIFICO S.A.S,6,7.07331884010303e-07,0.9999915120173924
GESTIONAR COMUNICACIONES S.A.S.,6,7.07331884010303e-07,0.9999922193492765
ALNET TELECOMUNICACIONES S.A.S,6,7.07331884010303e-07,0.9999929266811606
RIONET.CO S.A.S,6,7.07331884010303e-07,0.9999936340130446
EMPRESA DE TELECOMUNICACIONES DE LA COSTA - COSTATEL S.A ESP,6,7.07331884010303e-07,0.9999943413449287
LINK TELECOMUNICACIONES S.A.S,5,5.894432366752525e-07,0.9999949307881654
FENIX SOLUTION WIRELESS S.A.S.,5,5.894432366752525e-07,0.999995520231402
ELITE REDES & COMUNICACIONES SAS,5,5.894432366752525e-07,0.9999961096746387
GLOBAL CONNECTION TICS TICS S.A.S,4,4.71554589340202e-07,0.9999965812292281
EYON RV S.A.S,3,3.536659420051515e-07,0.99999693489517
ISANET TELECOMUNICACIONES SAS,3,3.536659420051515e-07,0.999997288561112
OPP TELECOMUNICACIONES S.A.S,3,3.536659420051515e-07,0.999997642227054
FIVE BROTHERS S.A.S,3,3.536659420051515e-07,0.999997995892996
RED UNO S.A,3,3.536659420051515e-07,0.999998349558938
SERVICIOS Y TELECOMUNICACIONES DEL PACIFICO - SERTELPAC S.A.S ZOMAC,3,3.536659420051515e-07,0.9999987032248799
MORA COMUNICACIONES SAS,2,2.35777294670101e-07,0.9999989390021746
PUNTONET COMUNICACIONES SAS,2,2.35777294670101e-07,0.9999991747794693
SOPORTEC SOCIEDAD POR ACCIONES SIMPLIFICADA,2,2.35777294670101e-07,0.999999410556764
STC COMUNICACIONES S. A. S.,2,2.35777294670101e-07,0.9999996463340587
REYMON CONEXIONES S.A.S ZOMAC,1,1.178886473350505e-07,0.999999764222706
INVERSIONES RIASCOS CARDENAS SAS,1,1.178886473350505e-07,0.9999998821113533
INFINITICS S.A.S.,1,1.178886473350505e-07,1.0000000000000007
GIGANET TV S.A.S ZOMAC,0,0.0,1.0000000000000007
NOVANET DIGITAL S.A.S,0,0.0,1.0000000000000007
ACCESS POINT DE COLOMBIA S.A.S.,0,0.0,1.0000000000000007
XIRIUX LTDA,0,0.0,1.0000000000000007
AURICOM E.U.,0,0.0,1.0000000000000007
THE NEW CONNECTION COMPANY S.A.S,0,0.0,1.0000000000000007
DIRECTIBU S.A.S,0,0.0,1.0000000000000007
DRAN DIGITAL S.A.S.,0,0.0,1.0000000000000007
AIREDNET LTDA,0,0.0,1.0000000000000007
TECNOSOLUCIONES DENAR S.A.S.,0,0.0,1.0000000000000007
BUSTANET S.A.S,0,0.0,1.0000000000000007
DISCOM SAS,0,0.0,1.0000000000000007
SERVIWISP S.A.S,0,0.0,1.0000000000000007
COGENT COLOMBIA S.A.S,0,0.0,1.0000000000000007
CABLES Y MEDIOS S.A.S,0,0.0,1.0000000000000007
JIGARTEL S.A.S.,0,0.0,1.0000000000000007
CONSOLTIC S.A.S.,0,0.0,1.0000000000000007
WN CONECTADOS.COM SAS,0,0.0,1.0000000000000007
SOLUCIONES DE INGENIERIA E-VOLT TECK S.A.S,0,0.0,1.0000000000000007
COMFLYTEL S.A.S.,0,0.0,1.0000000000000007
SKYPRO SOLUCIONES Y CONECTIVIDAD SAS,0,0.0,1.0000000000000007
NOVATEL COMUNICACIONES ISP ESP SAS,0,0.0,1.0000000000000007
SUAZA UPEGUI JOHN FERNANDO,0,0.0,1.0000000000000007
ENLINEA TELECOMUNICACIONES S.A.S.,0,0.0,1.0000000000000007
TRIPLE NET SAS,0,0.0,1.0000000000000007
REDECOM SOLUCIONES INTEGRALES EN REDES SAS,0,0.0,1.0000000000000007
ENLACES JR SAS,0,0.0,1.0000000000000007
MEGARED COLOMBIA CIA S.A.S,0,0.0,1.0000000000000007
RAVTEL COMUNICACIONES,0,0.0,1.0000000000000007
TUSMEGAS S.A.S.,0,0.0,1.0000000000000007
RODRIGO CUSHCAGUA OYAGATA,0,0.0,1.0000000000000007
NETWORKING INTERNET S.A.S,0,0.0,1.0000000000000007
TICSCOM SAS,0,0.0,1.0000000000000007
MAXCOMUNICACIONES S.A.S,0,0.0,1.0000000000000007
HOSTDIME.COM.CO S.A.S.,0,0.0,1.0000000000000007
YAPI S.A.S.,0,0.0,1.0000000000000007
GRUPO PLUS INGENIERÍA S A S,0,0.0,1.0000000000000007
FIBER PLAY ZOMAC S.A.S.,0,0.0,1.0000000000000007
IDETEC SOLUCIONES S.A.S,0,0.0,1.0000000000000007
INTERNET SOLUCIONES TECNOLOGICAS Y ADMINISTRACION DE REDES SAS,0,0.0,1.0000000000000007
 SERVICE WELL NET S.A.S,0,0.0,1.0000000000000007
TV UNIDOS J&G S.A.S.,0,0.0,1.0000000000000007
UNIRED TELECOMUNICACIONES S.A.S,0,0.0,1.0000000000000007
T&C COMUNICACIONES ANTIOQUIA S.A.S,0,0.0,1.0000000000000007
"COLOMBIANA DE SERVICIOS PUBLICOS, SOCIEDAD ANONIMA SIMPLIFICADA, EMPRESA SER",0,0.0,1.0000000000000007
CONETXIA S.A.S,0,0.0,1.0000000000000007
ESPACIOS Y REDES SAS,0,0.0,1.0000000000000007
SITIS SOLUCIONES INFORMATICAS INTEGRALES EN SALUD SAS,0,0.0,1.0000000000000007
TECNOSERVICOM S.A.S.,0,0.0,1.0000000000000007
INTER RED SAS,0,0.0,1.0000000000000007
UFICOL SAS,0,0.0,1.0000000000000007
ARTMAR MEGA BOSTON S.A.S,0,0.0,1.0000000000000007
CONSULTORES EN TECNOLOGIAS DE LA INFORMACION SAS,0,0.0,1.0000000000000007
INTERMAX INTERNET INALAMBRICO S.A.S,0,0.0,1.0000000000000007
ROSA MARIA RUBIANO VICTORIA,0,0.0,1.0000000000000007
EMPRESA DE ENERGIA DE CASANARE S.A. E.S.P.,0,0.0,1.0000000000000007
INVERSIONES ACOSTA VERGARA S.A.S.,0,0.0,1.0000000000000007
LEOTAU COMUNICACIONES S.A.S.,0,0.0,1.0000000000000007
H&A TELECOMUNICACIONES S.A.S.,0,0.0,1.0000000000000007
INTERPLAY ISP S.A.S,0,0.0,1.0000000000000007
KONECTIC SAS,0,0.0,1.0000000000000007
"CONSTRUCCION, GESTION, VELOCIDAD Y ESTRATEGIAS DE TELECOMUNICACIONES S.A.S",0,0.0,1.0000000000000007
TELEDATA COLOMBIA S.A.S,0,0.0,1.0000000000000007
REDES Y SEGURIDAD DE COLOMBIA S.A.S,0,0.0,1.0000000000000007
VIRA TELECOMUNICACIONES S.A.S.,0,0.0,1.0000000000000007
DIASCON INGENIERIA S.A.S,0,0.0,1.0000000000000007
SEGURIDAD ELECTRONICA Y TELECOMUNICIONES S.A.S.,0,0.0,1.0000000000000007
INTEGRA MULTISOLUTIONS S.A.S.,0,0.0,1.0000000000000007
ZONA WIFI INTERNETJHONF S.A.S,0,0.0,1.0000000000000007
DEVELOPMENT OF BIG TECHNOLOGIES - DOBIT S.A.S.,0,0.0,1.0000000000000007
COMPUNETWORK RENTING S.A.S,0,0.0,1.0000000000000007
GARAING S.A.S.,0,0.0,1.0000000000000007
COMUNICACIONES JERV SAS,0,0.0,1.0000000000000007
INTEROS - INTERNET SERVICE S.A.S.,0,0.0,1.0000000000000007
LATCOM LATINOAMERICANA DE TELECOMUNICACIONES S.A.,0,0.0,1.0000000000000007
L3 ACCESS S.A.S.,0,0.0,1.0000000000000007
CONEXIONES INALAMBRICAS DEL TOLIMA S.A.S,0,0.0,1.0000000000000007
ACCESS WIFFI S.A.S,0,0.0,1.0000000000000007
PLEXTEL COMUNICACIONES SAS,0,0.0,1.0000000000000007
TERANET S.A.S,0,0.0,1.0000000000000007
COMPUWEB ISP S.A.S,0,0.0,1.0000000000000007
D-NETWORK COMUNICACIONES S.A.S,0,0.0,1.0000000000000007
TELCAB S.A.S,0,0.0,1.0000000000000007
ORBIMAX S.A.S,0,0.0,1.0000000000000007
TECNOLOGIA EN COMUNICACIONES SATELITALES Y TERRESTRES,0,0.0,1.0000000000000007
INTECOM TELECOMUNICACIONES S.A.S,0,0.0,1.0000000000000007
TELCOFIBER SAS SOLUCIONES INTEGRALES EN INGENIERIA DE TICS,0,0.0,1.0000000000000007
IPSEL S.A.S.,0,0.0,1.0000000000000007
SEGUS GROUP S.A.S.,0,0.0,1.0000000000000007
WISP INGENIERIA SAS,0,0.0,1.0000000000000007
DIAMOND SECURITY SYSTEMS S.A.S,0,0.0,1.0000000000000007
COMPAÑIA INTERNACIONAL DE COMUNICACIONES MARG S.A.S,0,0.0,1.0000000000000007
BITT S.A.S.,0,0.0,1.0000000000000007
EURONA TELECOM COLOMBIA S A S,0,0.0,1.0000000000000007
ONEPLUS ELECTRONICA SOFTWARE Y TELECOMUNICACIONES SAS,0,0.0,1.0000000000000007
RED INTERNET CON CALIDAD S.A.S.,0,0.0,1.0000000000000007
BUENAVISTA DE ORO S.A.S,0,0.0,1.0000000000000007
ATM COMUNICACIONES SAS,0,0.0,1.0000000000000007
SIES INGENIERIA Y COMUNICACIONES S.A.S,0,0.0,1.0000000000000007
INTERWORK COMUNICACIONES S.A.S.,0,0.0,1.0000000000000007
PLUG IN INGENIERIA S.A.S,0,0.0,1.0000000000000007
DCS DIGITAL COMMUNICATION SYSTEMS S.A.S,0,0.0,1.0000000000000007
BIG DATA SAS,0,0.0,1.0000000000000007
SOLUCIONES LOGISTICAS Y TECNOLOGICAS S.A.S ,0,0.0,1.0000000000000007
WIMAX S.A.S ZOMAC,0,0.0,1.0000000000000007
NATIONAL INTERDATA S.A.S.,0,0.0,1.0000000000000007
MTV SOLUTTIE SAS,0,0.0,1.0000000000000007
I3NET S.A.S.,0,0.0,1.0000000000000007
MEDIATEL TELECOMUNICACIONES SAS,0,0.0,1.0000000000000007
SERVICIOS TECNOLOGICOS ICOMREDES S.A.S,0,0.0,1.0000000000000007
PIPE COMUNICACIONES S.A.S,0,0.0,1.0000000000000007
SERVICIOS PROFESIONALES EN NETWORKING LIMITADA,0,0.0,1.0000000000000007
REDES INTELIGENTES GG S A S,0,0.0,1.0000000000000007
REDES F.OPTICAS S.A.S.,0,0.0,1.0000000000000007
INTERCOM COLOMBIA LTDA,0,0.0,1.0000000000000007
SISTEMAS LAN Y TELECOMUNICACIONES S.A.S. - SYSLAN,0,0.0,1.0000000000000007
INGENIERIA EN TELECOMUNICACIONES DEL VALLE S.A.S.,0,0.0,1.0000000000000007
WORLD CONNECTIONS S.A.S.,0,0.0,1.0000000000000007
TOTAL BAND COMUNICACIONES S.A.S,0,0.0,1.0000000000000007
SION TELECOMUNICACIONES S.A.S,0,0.0,1.0000000000000007
WI-SAT COMUNICACIONES S.A.S.,0,0.0,1.0000000000000007
SERVIRED 3D SAS,0,0.0,1.0000000000000007
TV MAC S.A.S.,0,0.0,1.0000000000000007
ONDAS TECNOLOGIA Y COMUNICACIONES LTDA,0,0.0,1.0000000000000007
FIBERTEC CONEXION S.A.S,0,0.0,1.0000000000000007
SPEED NET INTERNET AL ALCANCE DE TODOS S.A.S,0,0.0,1.0000000000000007
INTERGALAXIA SOCIEDAD POR ACCIONES SIMPLIFICADA,0,0.0,1.0000000000000007
LD LUCIANA TELECOMUNICACIONES S.A.S,0,0.0,1.0000000000000007
RAPILINK S.A.S.,0,0.0,1.0000000000000007
INTELRED GROUP SAS,0,0.0,1.0000000000000007
EMPRESA DE TELECOMUNICACIONES DE LA ORINOQUIA S.A. E.S.P.,0,0.0,1.0000000000000007
MEGAS.NET S.A.S.,0,0.0,1.0000000000000007
K9 TELECOMUNICACIONES S.A.S.,0,0.0,1.0000000000000007
HAR REDES Y COMUNICACIONES S.A.S.,0,0.0,1.0000000000000007
RIE SOLUCIONES SAS,0,0.0,1.0000000000000007
CAQUEZA TV Y TELECOMUNICACIONES SAS,0,0.0,1.0000000000000007
SISTELEC LTDA,0,0.0,1.0000000000000007
SERVICIOS INTEGRALES PERSONALIZADOS SAS,0,0.0,1.0000000000000007
COMPLEXCOM LTDA,0,0.0,1.0000000000000007
ADMINISTRADORA DE REDES Y SERVICIOS ADMINRED S.A.S.,0,0.0,1.0000000000000007
INTERCONEXIONES & COMUNICACIONES SAS,0,0.0,1.0000000000000007
FASTNET INTERNET PARA TODOS S.A.S,0,0.0,1.0000000000000007
CYDETEL,0,0.0,1.0000000000000007
AIRMAX.NET TELECOMUNICACIONES SAS,0,0.0,1.0000000000000007
TVCABLE EL VERGEL S.A.S.,0,0.0,1.0000000000000007
COMSISTELCO S.A.S.,0,0.0,1.0000000000000007
MELO VARGAS HECTOR JULIAN,0,0.0,1.0000000000000007
PENTAS NETWORKS SAS,0,0.0,1.0000000000000007
APT TELECOMUNICACIONES,0,0.0,1.0000000000000007
SERVICIOS SATELITALES INTEGRADOS S.A.S.,0,0.0,1.0000000000000007
BYC TECNOLOGIA Y SERVICIOS SAS,0,0.0,1.0000000000000007
TCKOMPU S.A.S.,0,0.0,1.0000000000000007
COMUNICACIONES TERRESTRES DE COLOMBIA S.A.S,0,0.0,1.0000000000000007
INNOVA SOLUCIONES TECNOLOGICAS DE COLOMBIA SAS,0,0.0,1.0000000000000007
SUPERCABLE TELECOMUNICACIONES SAS,0,0.0,1.0000000000000007
INTERNEXA S.A E.S.P.,0,0.0,1.0000000000000007
L@TINNETWORK SAS,0,0.0,1.0000000000000007
SYSTEM WIFI S.A.S.,0,0.0,1.0000000000000007
EMPRESA DE TELECOMUNICACIONES IQUINET INGENIERIA S.A.S.,0,0.0,1.0000000000000007
GC HOGAR.NET S.A.S.,0,0.0,1.0000000000000007
INTERCARIBE TV S.A.S.,0,0.0,1.0000000000000007
TV Y COMUNICACIONES J.L. S.A.S.,0,0.0,1.0000000000000007
INTERCOM SOLUCIONES TECNOLOGICAS SAS,0,0.0,1.0000000000000007
NAVEGA COMUNICACIONES SAS,0,0.0,1.0000000000000007
TSG THE IT EXPERTS SAS,0,0.0,1.0000000000000007
SERVICIOS PROFESIONALES WICOM S.A.S,0,0.0,1.0000000000000007
ALFANET TV S.A.S,0,0.0,1.0000000000000007
DIGINORTE S.A.S.,0,0.0,1.0000000000000007
COMUNICACIONES SUR COLOMBIANA S.A.S,0,0.0,1.0000000000000007
TVCABLE TELECOMUNICACIONES S.A.S.,0,0.0,1.0000000000000007
SUPERNET TV TELECOMUNICACIONES S.A.S.,0,0.0,1.0000000000000007
CABLEMAG TELECOMUNICACIONES LTDA,0,0.0,1.0000000000000007
TV AZTECA SUCURSAL COLOMBIA,0,0.0,1.0000000000000007
COLUMBUS NETWORKS DE COLOMBIA LTDA,0,0.0,1.0000000000000007
CABLE CAUCA S.A,0,0.0,1.0000000000000007
CABLE CAUCA COMUNICACIONES SA,0,0.0,1.0000000000000007
DOBLECLICK SOFTWARE E INGENIERIA S.A.S. ,0,0.0,1.0000000000000007
FIBERNET TV S.A.S,0,0.0,1.0000000000000007
CABLE NET S.A.S.,0,0.0,1.0000000000000007
TV CABLE SAN GIL S.A.S.,0,0.0,1.0000000000000007
LECARVIN SAS,0,0.0,1.0000000000000007
ENERGIA INTEGRAL ANDINA S.A.,0,0.0,1.0000000000000007
INFRAESTRUCTURA Y SERVICIOS DE COLOMBIA SAS,0,0.0,1.0000000000000007
CODISERT S.A.,0,0.0,1.0000000000000007
MEDIA COMMERCE PARTNERS S.A.,0,0.0,1.0000000000000007
SISTEMAS Y TELECOMUNICACIONES DEL ORIENTE SAS,0,0.0,1.0000000000000007
METROTEL S.A,0,0.0,1.0000000000000007
EMPRESA DE TELECOMUNICACIONES DE BUCARAMANGA S.A. E.S.P.,0,0.0,1.0000000000000007
TELMEX COLOMBIA S.A.,0,0.0,1.0000000000000007
CALDAS DATA COMPANY LTDA CADCOM,0,0.0,1.0000000000000007
NETICS DE COLOMBIA SAS,0,0.0,1.0000000000000007
TELECOMMUNICATIONS ADVANCE GROUP S.A.S.,0,0.0,1.0000000000000007
FIBERCOM TV S.A.S,0,0.0,1.0000000000000007
TV RED ABREGO S.A.S,0,0.0,1.0000000000000007
IT COMUNICACIONES SAS,0,0.0,1.0000000000000007
GLOBALNET COLOMBIA SA,0,0.0,1.0000000000000007
FIBERNET COLOMBIA S.A.S,0,0.0,1.0000000000000007
INTERCOL WISP S.A.S.,0,0.0,1.0000000000000007
SOLUCIONES ESTRATÉGICAS DE TELECOMUNICACIONES S.A.S.,0,0.0,1.0000000000000007
CABLENET PLUS S.A.S. ZOMAC,0,0.0,1.0000000000000007
TV CABLE COLOMBIA SAS COLCABLE,0,0.0,1.0000000000000007
TELENETDATOS.COM S.A.S,0,0.0,1.0000000000000007
BANSAT S.A.,0,0.0,1.0000000000000007
2RED INTERNET REDES Y HOSTING LTDA,0,0.0,1.0000000000000007
ASOCIACION  DE COPROPIETARIOS  DE LA ANTENA PARABOLICA  DE SAN GIL- ASOPARSA TELESANGIL,0,0.0,1.0000000000000007
GILAT COLOMBIA S. A. - E. S. P.,0,0.0,1.0000000000000007
TELENET DIGITAL S.A.S.,0,0.0,1.0000000000000007
TELNET WIRELESS SAS,0,0.0,1.0000000000000007
AYSATEC TELECOMUNICACIONES S.A.S.,0,0.0,1.0000000000000007
TELECOMUNICACIONES INGENIERÍA Y MERCADEO S.A.S.,0,0.0,1.0000000000000007
CABLE DIGITAL DE COLOMBIA SAS,0,0.0,1.0000000000000007
WG COMUNICACIONES SAS,0,0.0,1.0000000000000007
INTERPLUS TELECOMUNICACIONES SAS,0,0.0,1.0000000000000007
INALREDES SAS,0,0.0,1.0000000000000007
ROYALNET TELECOMUNICACIONES SAS,0,0.0,1.0000000000000007
PARABOLICAS HULIG LTDA,0,0.0,1.0000000000000007
LIGA DE TELEVIDENTES Y SERVICIOS COMUNITARIOS DEL MUNICIPIO DE CHIA,0,0.0,1.0000000000000007
COMUNICACIONES SISTEMATIZADAS DEL META SAS,0,0.0,1.0000000000000007
BLUE TRADERS SAS,0,0.0,1.0000000000000007
TECNISOLUCIONES DENAR SAS,0,0.0,1.0000000000000007
GUACATEL SAS,0,0.0,1.0000000000000007
GRUPO EMPRESARIAL MIDEAS COLOMBIA SAS,0,0.0,1.0000000000000007
NETBEAM S.A.S.,0,0.0,1.0000000000000007
AIRWEB TELECOMUNICACIONES SAS ZOMAC,0,0.0,1.0000000000000007
AUMRED SAS,0,0.0,1.0000000000000007
GWIFA S.A.S,0,0.0,1.0000000000000007
MUGORED S.A.S.,0,0.0,1.0000000000000007
BIONEXION SAS,0,0.0,1.0000000000000007
EVS TELECOMUNICACIONES S.A.S.,0,0.0,1.0000000000000007
SERVICIOS Y SOLUCIONES UNIXXNET SAS,0,0.0,1.0000000000000007
MEGA RED COMUNICACIONES DE COLOMBIA S.A.S.,0,0.0,1.0000000000000007
ASISTEC COMPUTADORES S.A.S,0,0.0,1.0000000000000007
SERVICIOS Y SOLUCIONES DE COLOMBIA NET S.A.S,0,0.0,1.0000000000000007
S&S SYSTEL COMUNICACIONES S.A.S,0,0.0,1.0000000000000007
INTER UVA SAS,0,0.0,1.0000000000000007
REDESBOL.TV SAS,0,0.0,1.0000000000000007
UBIT NETWORKS S.A.S,0,0.0,1.0000000000000007
FERRAM.LR TELECOMUNICACIONES SAS,0,0.0,1.0000000000000007
WIRED S.A.S.,0,0.0,1.0000000000000007
SSI SERVICIOS Y SOLUCIONES DE INGENIERIA SAS,0,0.0,1.0000000000000007
S.I.G.I - SISTEMA INTEGRAL DE GESTION INFORMATICA S.A.S.,0,0.0,1.0000000000000007
LAUDATOS SAS,0,0.0,1.0000000000000007
TELECOMUNICACIONES URMED S.A.S,0,0.0,1.0000000000000007
FIBERNET PLUS S.A.S,0,0.0,1.0000000000000007
WIRELESS COMUNICACIONES S.A.S ,0,0.0,1.0000000000000007
TECNOMAYORISTAS SAS,0,0.0,1.0000000000000007
INTERCAR.NET S.A.S.,0,0.0,1.0000000000000007
SPEED WIRELESS NETOWRKS SAS,0,0.0,1.0000000000000007
CABLE IPIALES SUR Y ASOCIADOS,0,0.0,1.0000000000000007
COMUNICACIONES VIA RADIO SAS,0,0.0,1.0000000000000007
Electrocomunicacions j & L SAS,0,0.0,1.0000000000000007
JECBSOLUTIONS SAS,0,0.0,1.0000000000000007
SOLUCIONES EN REDES DE FIBRA OPTICA SAS,0,0.0,1.0000000000000007
BLU TELECOMUNICACIONES S.A.S.,0,0.0,1.0000000000000007
QUALITY NET COMUNICACIONES S.A.S.,0,0.0,1.0000000000000007
ANDYNET COMUNICACIONES SAS,0,0.0,1.0000000000000007
INTERLAM TELECOMUNICACIONES SAS,0,0.0,1.0000000000000007
ANDREA PEREZ MORENO,0,0.0,1.0000000000000007
MEGA.TV S.A.S,0,0.0,1.0000000000000007
ECOCONEX S.A.S,0,0.0,1.0000000000000007
TAR & TEC S.A.S.,0,0.0,1.0000000000000007
UNION DE TECNOLOGIA ELECTRÓNICA S.A.S.,0,0.0,1.0000000000000007
WIFI ALTERNATIVO S.A.S,0,0.0,1.0000000000000007
SUMINISTRO LA SIERRA S.A.S,0,0.0,1.0000000000000007
VERIZON COLOMBIA S.A. - VERIZON BUSINESS,0,0.0,1.0000000000000007
AMPARO CANTILLO DE GRAFFE,0,0.0,1.0000000000000007
SRG TELECOMUNICACIONES SAS,0,0.0,1.0000000000000007
WIFFITEL TELECOMUNICACIONES SAS,0,0.0,1.0000000000000007
IVZ NET S.A.S.,0,0.0,1.0000000000000007
CONECTIC SOLUCIONES INTEGRALES TIC S.A.S,0,0.0,1.0000000000000007
JJ NETWORKS S.A.S,0,0.0,1.0000000000000007
A&S SOLUCIONES S.A.S,0,0.0,1.0000000000000007
